"STATION","NAME","DATE","ACMH","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-07-05",,," 1750"," 0750","0.0","0.0","0.0",,"30.6","20.0","  735","  170",,,"   23","5.4",,,"7.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-07-06",,," 1950"," 1125","0.0","0.0","0.0",,"26.1","18.3","  469","  180",,,"   68","5.4",,,"7.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-07-07",,," 1450"," 1749","0.3","0.0","0.0",,"21.7","18.3","   15","  140",,,"  135","5.4",,,"6.2",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-07-08",,," 1850"," 2303","27.9","0.0","0.0",,"29.4","20.6","  222","  130",,,"  158","3.6",,,"5.7",,,"    1",,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-07-09",,," 1450"," 1421","1.0","0.0","0.0",,"34.4","22.2","  393","   50",,,"  225","5.4",,,"9.8",,,"    1",,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-07-10",,," 2250"," 1725","0.0","0.0","0.0",,"33.3","23.3","  531","  270",,,"  360","3.1",,,"4.6",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-07-11",,," 1850"," 1317","0.0","0.0","0.0",,"33.9","24.4","  693","  150",,,"   68","3.6",,,"6.2",,,"    1",,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-07-12",,," 1545"," 1843","0.0","0.0","0.0",,"31.7","23.9","  494","  140",,,"  360","7.2",,,"8.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-07-13",,," 1950"," 1709","0.0","0.0","0.0",,"31.7","22.8","  835","  170",,,"   90","6.3",,,"6.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-07-14",,," 2150"," 1532","24.4","0.0","0.0",,"28.9","18.9","  171","  300",,,"  225","7.2",,,"10.3",,,"    1",,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-07-15",,," 1550"," 0627","0.0","0.0","0.0",,"26.7","17.2","  864","  280",,,"  315","5.4",,,"7.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-07-16",,," 1350"," 1405","0.0","0.0","0.0",,"26.1","18.3","  598","   40",,,"   45","5.4",,,"7.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-07-17",,," 1350"," 1202","0.0","0.0","0.0",,"29.4","15.6","  883","   50",,,"   68","5.8",,,"6.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-07-18",,," 1550"," 1743","0.0","0.0","0.0",,"32.8","19.4","  884","  270",,,"  270","5.8",,,"6.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-07-19",,," 1550"," 1551","7.4","0.0","0.0",,"33.3","22.2","  484","  250",,,,"6.3",,,"10.8",,,"    1",,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-07-20",,," 0150"," 0110","4.8","0.0","0.0",,"29.4","21.7","  282","  140",,,"  135","5.4",,,"6.2",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-07-21",,," 1850"," 1448","0.0","0.0","0.0",,"35.0","22.8","  851","  290",,,"  293","4.5",,,"7.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-07-22",,," 0250"," 0313","0.0","0.0","0.0",,"33.9","22.2","  806","   70",,,"   68","4.0",,,"5.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-07-23",,," 1450"," 1423","0.0","0.0","0.0",,"31.1","22.2","  611","  140",,,"  135","6.3",,,"6.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-07-24",,," 1550"," 2307","0.0","0.0","0.0",,"34.4","23.9","  578","  230",,,"  225","5.4",,,"9.3",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-07-25",,," 1250"," 1615","0.5","0.0","0.0",,"35.0","25.0","  537","  280",,,"  248","4.5",,,"8.2",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-07-26",,," 1050"," 1109","3.6","0.0","0.0",,"28.3","20.0","  440","  320",,,"  315","5.4",,,"10.3",,,"    1",,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-07-27",,," 1250"," 1326","0.0","0.0","0.0",,"30.0","20.6","  856","  170",,,"  180","4.5",,,"7.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-07-28",,," 2250"," 2308","0.0","0.0","0.0",,"31.7","20.6","  762","  360",,,"  360","4.5",,,"7.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-07-29",,," 1450"," 0335","0.0","0.0","0.0",,"28.9","17.8","  866","   40",,,"  360","5.4",,,"7.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-07-30",,," 2050"," 1657","0.0","0.0","0.0",,"30.0","18.9","  652","  240",,,"  135","5.4",,,"8.2",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-07-31",,," 1050"," 1044","0.0","0.0","0.0",,"30.0","21.1","  561","   50",,,"   45","5.8",,,"8.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-08-01",,," 2150"," 2138","0.0","0.0","0.0",,"28.3","17.8","  774","  230",,,"  225","5.4",,,"7.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-08-02",,," 1450"," 1942","0.0","0.0","0.0",,"25.0","21.1","  140","  170",,,"  180","6.7",,,"10.3",,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-08-03",,," 1850"," 1253","6.4","0.0","0.0",,"33.9","22.8","  451","  280",,,"  248","4.5",,,"6.7",,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-08-04",,," 1250"," 1413","0.0","0.0","0.0",,"34.4","22.8","  815","  250",,,"  293","5.4",,,"6.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-08-05",,," 1150"," 1128","15.5","0.0","0.0",,"29.4","20.6","  274","   60",,,"   45","6.7",,,"8.2",,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-08-06",,," 1150"," 1134","14.5","0.0","0.0",,"27.8","18.3","  226","  100",,,"   90","4.5",,,"7.2",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-08-07",,," 1550"," 1749","0.0","0.0","0.0",,"27.2","19.4","  406","  180",,,"  180","6.3",,,"7.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-08-08",,," 0150"," 1715","0.3","0.0","0.0",,"31.7","20.6","  608","  210",,,"  248","5.4",,,"9.3",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-08-09",,," 2050"," 1723","15.0","0.0","0.0",,"27.8","20.0","  130","   60",,,"  180","4.5",,,"10.3",,,"    1",,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-08-10",,," 2150"," 1925","18.0","0.0","0.0",,"27.2","18.9","  198","   40",,,"  315","6.7",,,"9.3",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-08-11",,," 2150"," 2345","0.0","0.0","0.0",,"30.0","16.7","  838","   70",,,"   45","5.8",,,"6.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-08-12",,," 0750"," 0621","0.0","0.0","0.0",,"26.7","17.2","  835","   50",,,"   45","5.8",,,"8.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-08-13",,," 1350"," 1405","0.0","0.0","0.0",,"26.7","17.2","  803","  150",,,"  158","4.5",,,"7.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-08-14",,," 1750"," 1750","0.0","0.0","0.0",,"27.2","16.7","  738","  160",,,"  158","4.5",,,"6.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-08-15",,," 2350"," 2346","0.0","0.0","0.0",,"30.6","21.7","  587","  220",,,"  225","5.8",,,"7.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-08-16",,," 2350"," 0005","0.0","0.0","0.0",,"31.7","21.7","  805","  220",,,"  225","5.8",,,"8.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-08-17",,," 2345"," 1430","0.0","0.0","0.0",,"34.4","23.9","  709","  230",,,"  113","5.8",,,"8.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-08-18",,," 2350"," 1255","0.0","0.0","0.0",,"34.4","24.4","  790","  230",,,"  270","5.8",,,"7.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-08-19",,," 1650"," 1614","0.0","0.0","0.0",,"31.7","21.1","  799","  190",,,"  225","4.0",,,"8.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-08-20",,," 1550"," 1437","0.0","0.0","0.0",,"31.1","20.6","  756","  300",,,"  293","5.4",,,"9.3",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-08-21",,," 1450"," 1440","0.0","0.0","0.0",,"30.6","17.8","  814","  260",,,"  270","5.4",,,"8.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-08-22",,," 1750"," 1303","0.0","0.0","0.0",,"28.9","21.7","   86","  230",,,,"6.3",,,"11.8",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-08-23",,," 0450"," 1908","0.0","0.0","0.0",,"25.6","16.7","  577","  310",,,"  315","6.7",,,"10.3",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-08-24",,," 1550"," 0939","0.0","0.0","0.0",,"25.0","13.9","  763","  280",,,"  293","6.7",,,"9.3",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-08-25",,," 1750"," 1733","0.0","0.0","0.0",,"24.4","13.9","  569","  280",,,"  270","5.8",,,"7.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-08-26",,," 1850"," 1700","0.0","0.0","0.0",,"26.7","14.4","  474","  160",,,"  180","4.0",,,"6.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-08-27",,," 1650"," 1644","26.4","0.0","0.0",,"21.1","15.0","    0","   80",,,"   90","7.2",,,"10.3",,,"    1",,,,,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-08-28",,," 1950"," 1951","18.3","0.0","0.0",,"17.8","16.1","    0","   50",,,"   45","5.8",,,"8.2",,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-08-29",,," 1550"," 1556","3.6","0.0","0.0",,"25.6","16.7","  352","  270",,,"  270","5.8",,,"10.3",,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-08-30",,," 1650"," 1639","0.0","0.0","0.0",,"26.7","13.3","  786","  160",,,"  158","5.8",,,"7.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-08-31",,," 1850"," 1852","6.4","0.0","0.0",,"25.0","15.6","  673","  180",,,"  180","5.8",,,"9.3",,,"    1",,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-09-01",,," 1645"," 1641","8.1","0.0","0.0",,"24.4","15.6","  377","  310",,,"  315","7.2",,,"9.8",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-09-02",,," 1045"," 1423","0.0","0.0","0.0",,"25.6","12.8","  502","  230",,,"  270","6.7",,,"9.8",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-09-03",,," 0550"," 0547","0.0","0.0","0.0",,"24.4","15.0","  743","  360",,,"  360","5.8",,,"6.7",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-09-04",,," 0650"," 0720","0.0","0.0","0.0",,"25.0","12.8","  648","   50",,,"   90","6.3",,,"6.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-09-05",,," 1250"," 1250","0.0","0.0","0.0",,"23.3","14.4","  181","  230",,,"  225","5.4",,,"7.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-09-06",,," 2150"," 1443","1.3","0.0","0.0",,"23.9","17.8","    0","  130",,,"  225","4.0",,,"5.1",,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-09-07",,," 1950"," 1401","5.1","0.0","0.0",,"27.2","20.0","    0","  170",,,"  180","4.0",,,"6.2",,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-09-08",,," 2350"," 2345","31.8","0.0","0.0",,"23.9","21.1","    0","  160",,,"  180","6.3",,,"9.8",,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-09-09",,," 1350"," 0523","0.0","0.0","0.0",,"28.9","21.1","  393","  290",,,"  270","5.8",,,"7.7",,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-09-10",,," 0550"," 0513","0.0","0.0","0.0",,"29.4","19.4","  496","  340",,,"  315","4.0",,,"5.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-09-11",,," 1550"," 1416","0.0","0.0","0.0",,"26.7","18.9","  195","  150",,,"  135","5.8",,,"8.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-09-12",,," 1550"," 1420","20.3","0.0","0.0",,"21.7","18.9","    0","   90",,,"   90","5.4",,,"9.3",,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-09-13",,," 1050"," 0803","27.7","0.0","0.0",,"23.3","20.0","    0","  140",,,"  135","6.3",,,"8.2",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-09-14",,," 1550"," 1440","0.0","0.0","0.0",,"27.8","17.2","  653","  280",,,"  270","6.7",,,"9.3",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-09-15",,," 2150"," 2004","0.3","0.0","0.0",,"26.1","14.4","  523","  230",,,"  180","4.0",,,"8.2",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-09-16",,," 2250"," 2225","0.3","0.0","0.0",,"27.2","17.8","  627","  230",,,"  225","5.4",,,"8.2",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-09-17",,," 0350"," 0310","11.9","0.0","0.0",,"25.6","19.4","    0","  290",,,"  270","4.5",,,"7.2",,,"    1",,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-09-18",,," 2250"," 2207","11.4","0.0","0.0",,"20.0","13.3","    0","   50",,,"   45","8.9",,,"13.9",,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-09-19",,," 1850"," 0122","0.0","0.0","0.0",,"16.1","13.3","    0","   40",,,"   68","9.4",,,"12.3",,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-09-20",,," 0750"," 0302","0.0","0.0","0.0",,"17.2","13.9","    0","   50",,,"   45","6.7",,,"9.3",,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-09-21",,," 2350"," 2235","0.0","0.0","0.0",,"21.7","13.9","  121","   20",,,"  225","3.6",,,"5.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-09-22",,," 2245"," 1605","12.2","0.0","0.0",,"24.4","13.3","  490","  280",,,"  225","3.6",,,"9.3",,,"    1",,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-09-23",,," 2150"," 1503","0.0","0.0","0.0",,"22.2","12.2","  698","  260",,,"  270","4.5",,,"8.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-09-24",,," 2050"," 1700","1.3","0.0","0.0",,"23.9","13.9","  500","  330",,,"  225","5.4",,,"10.3",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-09-25",,," 1650"," 1423","0.0","0.0","0.0",,"18.3","9.4","  683","  290",,,"  293","6.7",,,"11.3",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-09-26",,," 1150"," 1407","0.0","0.0","0.0",,"21.7","10.0","  708","  240",,,"  270","5.8",,,"11.8",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-09-27",,," 1850"," 1528","0.0","0.0","0.0",,"23.3","12.8","  717","  150",,,"  135","5.4",,,"6.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-09-28",,," 0650"," 2149","0.0","0.0","0.0",,"27.8","16.1","  619","  230",,,"  225","5.4",,,"7.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-09-29",,," 2350"," 2045","0.0","0.0","0.0",,"26.1","17.2","  671","  180",,,"  180","5.4",,,"9.3",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-09-30",,," 0850"," 0859","1.8","0.0","0.0",,"21.7","16.1","  152","  250",,,"  248","5.8",,,"8.2",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-10-01",,," 1450"," 1448","0.0","0.0","0.0",,"16.7","10.6","  442","  310",,,"  315","7.6",,,"12.3",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-10-02",,," 1450"," 1555","0.0","0.0","0.0",,"22.2","10.0","  701","  180",,,"  135","6.7",,,"13.4",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-10-03",,," 1650"," 1518","28.2","0.0","0.0",,"18.9","6.7","  480","  350",,,"  360","6.7",,,"13.9",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-10-04",,," 1050"," 0958","11.9","0.0","0.0",,"11.7","3.9","  214","  300",,,"  270","8.9",,,"14.4",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-10-05",,," 2150"," 1609","0.0","0.0","0.0",,"20.6","7.2","  696","  230",,,"  225","5.4",,,"7.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-10-06",,," 1750"," 1645","0.0","0.0","0.0",,"21.1","10.6","  673","  170",,,"  180","6.3",,,"10.3",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-10-07",,," 0350"," 0324","7.1","0.0","0.0",,"19.4","11.7","  442","  230",,,"  225","6.3",,,"13.9",,,"    1",,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-10-08",,," 1550"," 1538","0.0","0.0","0.0",,"15.6","7.8","  428","  310",,,"  315","6.3",,,"9.8",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-10-09",,," 1450"," 2117","0.0","0.0","0.0",,"15.0","5.6","  624","  230",,,"  225","6.7",,,"9.8",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-10-10",,," 0250"," 2352","0.0","0.0","0.0",,"16.7","10.0","  240","  230",,,"  360","4.5",,,"6.7",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-10-11",,," 0250"," 2129","3.3","0.0","0.0",,"12.8","5.0","    0","   40",,,"   23","7.6",,,"9.3",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-10-12",,," 1850"," 0133","0.0","0.0","0.0",,"12.8","5.0","  318","   40",,,,"5.4",,,"7.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-10-13",,," 1250"," 1150","0.0","0.0","0.0",,"14.4","4.4","  674","   60",,,,"7.6",,,"10.8",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-10-14",,," 1350"," 1318","0.0","0.0","0.0",,"15.6","4.4","  672","   60",,,"   45","4.0",,,"5.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-10-15",,," 1450"," 1716","0.0","0.0","0.0",,"21.1","5.6","  669","   10",,,"  360","4.0",,,"4.6",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-10-16",,," 1550"," 1416","0.0","0.0","0.0",,"21.1","10.0","  667","  180",,,"  180","5.8",,,"6.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-10-17",,," 1750"," 1745","0.0","0.0","0.0",,"18.9","9.4","  392","  170",,,"  180","4.0",,,"7.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-10-18",,," 0950"," 2331","0.0","0.0","0.0",,"21.1","11.7","  644","  300",,,"   45","6.3",,,"7.2",,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-10-19",,," 2350"," 0041","0.0","0.0","0.0",,"20.0","8.9","  644","   50",,,"   45","5.4",,,"5.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-10-20",,," 1650"," 1700","0.0","0.0","0.0",,"18.9","11.1","  180","  150",,,"  158","5.4",,,"8.2",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-10-21",,," 1850"," 1906","1.8","0.0","0.0",,"15.6","7.2","   75","  260",,,"  270","5.8",,,"10.3",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-10-22",,," 0850"," 0837","0.0","0.0","0.0",,"14.4","5.0","  646","  290",,,"  293","6.3",,,"8.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-10-23",,," 0850"," 0754","0.0","0.0","0.0",,"16.1","7.8","  634","  240",,,"  225","5.8",,,"11.8",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-10-24",,," 2352"," 2140","0.0","0.0","0.0",,"18.9","8.9","  601","  180",,,"  180","6.7",,,"11.3",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-10-25",,," 1350"," 0940","0.0","0.0","0.0",,"15.6","6.1","  629","  310",,,"  315","6.7",,,"11.3",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-10-26",,," 1950"," 0102","0.0","0.0","0.0",,"15.0","2.8","  641","  180",,,"  315","3.6",,,"5.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-10-27",,," 2350"," 2356","36.6","0.0","0.0",,"16.1","6.1","  260","  130",,,"  135","7.2",,,"14.4",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-10-28",,," 2350"," 0002","9.9","0.0","0.0",,"16.7","6.7","  240","  130",,,"  135","7.2",,,"10.3",,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-10-29",,," 1850"," 1828","0.0","0.0","0.0",,"12.8","3.9","  417","  270",,,"  270","5.8",,,"10.8",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-10-30",,," 1550"," 1926","0.0","0.0","0.0",,"12.2","2.8","  376","  140",,,"  180","7.2",,,"9.3",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-10-31",,," 1250"," 1106","0.0","0.0","0.0",,"17.2","8.3","  629","  280",,,"  338","5.8",,,"9.8",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-11-01",,," 1650"," 1628","0.0","0.0","0.0",,"17.8","7.2","  549","  160",,,"  158","3.6",,,"5.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-11-02",,," 0850"," 0927","0.0","0.0","0.0",,"14.4","7.8","  625","   50",,,"   45","5.8",,,"9.3",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-11-03",,," 1450"," 1246","0.0","0.0","0.0",,"17.2","10.6","   90","  250",,,"  248","5.8",,,"9.3",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-11-04",,," 2050"," 2308","0.0","0.0","0.0",,"25.0","13.3","  619","  220",,,"  225","6.3",,,"8.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-11-05",,," 1350"," 2033","0.0","0.0","0.0",,"18.9","6.1","  328","  320",,,"  293","9.4",,,"14.4",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1987-11-06",,," 1245"," 1222","0.0","0.0","0.0",,"6.7","2.2","  465","  280",,,"  270","10.3",,,"17.0",,,,,,,,,,,,,,,,"    1",,,
